EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
82178.410,79973.190,91145.530,84792.010,80609.910,86767.450,85774.910,82108.840,-0.101,0.899,-0.296,-10.529,3.815,-0.336,66.667,103.000,1.000,0.016,0.000
81537.670,79350.130,90431.130,84128.630,79979.770,86092.350,85104.580,81470.980,-0.096,0.900,-0.289,-10.468,3.815,-0.153,66.667,104.000,1.000,26.345,0.000
80674.510,78510.720,89470.230,83234.780,79131.340,85182.160,84200.800,80610.080,-0.090,0.904,-0.285,-10.559,3.998,-0.061,66.667,105.000,1.000,0.031,0.000
80201.740,78050.650,88944.340,82744.580,78664.930,84682.130,83703.650,80137.650,-0.086,0.912,-0.282,-10.681,4.150,0.153,66.667,106.000,1.000,2.928,0.000
80274.900,78120.310,89025.520,82819.550,78734.310,84756.760,83778.570,80210.270,-0.085,0.920,-0.282,-10.803,4.547,0.397,66.667,107.000,1.000,0.012,0.000
80177.650,78024.540,88916.630,82719.590,78639.540,84654.050,83679.660,80114.580,-0.089,0.930,-0.286,-10.986,5.005,0.549,66.667,108.000,1.000,0.005,0.000
79613.920,77477.880,88289.730,82138.680,78090.170,84062.970,83096.910,79554.700,-0.094,0.943,-0.286,-11.139,5.188,0.610,66.667,109.000,1.000,3.701,0.000
78874.600,76762.540,87468.990,81376.570,77368.520,83286.980,82330.460,78818.280,-0.099,0.958,-0.288,-11.505,5.280,0.427,66.667,110.000,1.000,0.009,0.000
78424.790,76327.080,86971.230,80913.520,76928.680,82814.110,81862.840,78368.090,-0.102,0.971,-0.290,-11.871,5.402,0.336,66.667,111.000,1.000,0.004,0.000
78385.720,76288.250,86930.870,80875.300,76890.880,82773.520,81822.660,78327.260,-0.105,0.982,-0.295,-12.451,5.493,0.092,66.667,112.000,1.000,5.101,0.000
78230.820,76137.450,86760.470,80716.630,76739.820,82611.520,81662.980,78171.660,-0.104,0.991,-0.298,-12.848,5.524,-0.214,66.667,113.000,1.000,2.506,0.000
77741.530,75662.340,86215.300,80209.720,76259.500,82095.790,81153.660,77681.510,-0.101,0.994,-0.300,-13.458,5.554,-0.397,66.667,114.000,1.000,2.430,0.000
77119.130,75056.200,85520.450,79563.440,75647.670,81436.400,80502.750,77057.500,-0.098,0.994,-0.302,-14.038,5.646,-0.397,66.667,115.000,1.000,2.582,0.000
76695.840,74643.020,85048.910,79126.280,75232.890,80986.010,80058.550,76632.950,-0.095,0.988,-0.305,-14.496,5.707,-0.580,66.667,116.000,1.000,2.492,0.000
76561.910,74514.140,84900.740,78989.910,75102.300,80841.670,79914.760,76495.720,-0.094,0.982,-0.309,-14.771,5.829,-0.671,66.667,117.000,1.000,8.728,0.000
76354.800,74314.960,84669.040,78772.140,74896.380,80619.240,79691.370,76281.080,-0.094,0.976,-0.309,-14.832,6.042,-0.854,66.667,118.000,1.000,3.086,0.000
75916.520,73886.000,84179.230,78312.800,74461.870,80152.970,79227.090,75835.210,-0.094,0.969,-0.305,-14.893,6.348,-1.068,66.667,119.000,1.000,0.010,0.000
75378.060,73358.470,83581.020,77754.180,73932.580,79585.230,78663.730,75295.040,-0.093,0.962,-0.300,-14.862,6.470,-1.343,66.667,120.000,1.000,3.076,0.000
74969.840,72962.450,83130.520,77334.140,73534.780,79158.790,78241.230,74890.220,-0.089,0.950,-0.294,-14.801,6.775,-1.587,66.667,121.000,1.000,14.399,0.000
74752.220,72753.950,82891.160,77111.800,73323.590,78932.430,78017.380,74676.060,-0.089,0.940,-0.290,-14.801,7.019,-1.740,66.667,122.000,1.000,0.023,0.000
74499.160,72509.460,82610.510,76853.590,73076.340,78664.990,77754.010,74425.450,-0.087,0.928,-0.287,-14.679,7.294,-1.678,66.667,123.000,1.000,1.791,0.000
74111.900,72133.240,82180.100,76457.570,72697.280,78254.130,77349.540,74040.070,-0.091,0.919,-0.284,-14.526,7.507,-1.526,66.667,124.000,1.000,2.530,0.000
73657.320,71689.670,81673.280,75988.140,72249.980,77771.780,76872.710,73583.880,-0.098,0.913,-0.284,-14.038,7.874,-1.465,66.667,125.000,1.000,8.743,0.000
73272.160,71312.110,81241.910,75585.040,71867.620,77361.630,76465.240,73192.550,-0.105,0.912,-0.287,-13.428,7.965,-1.373,66.667,126.000,1.000,2.572,0.000
72991.840,71038.230,80928.400,75291.270,71589.390,77063.340,76169.460,72907.470,-0.116,0.919,-0.289,-12.787,8.026,-1.617,66.667,127.000,1.000,3.049,0.000
72698.660,70754.480,80603.570,74989.200,71303.300,76755.950,75866.640,72615.880,-0.125,0.928,-0.290,-12.207,7.660,-1.831,66.667,128.000,1.000,0.010,0.000
72345.820,70415.680,80213.580,74627.120,70961.230,76389.670,75503.620,72267.740,-0.137,0.932,-0.289,-11.688,7.446,-2.075,66.667,129.000,1.000,15.616,0.000
