EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
97429.850,94752.100,108178.600,100968.600,96250.840,102208.300,102836.400,98256.230,-0.130,0.981,-0.183,-2.655,1.526,4.761,66.667,69.000,1.000,0.008,0.000
95880.100,93245.510,106449.400,99355.640,94717.690,100582.100,101193.800,96687.840,-0.131,0.980,-0.180,-2.808,1.923,4.761,66.667,70.000,1.000,1.946,0.000
95315.550,92698.480,105821.100,98771.590,94160.990,99993.260,100600.400,96120.180,-0.129,0.979,-0.178,-3.021,2.411,4.669,66.667,71.000,1.000,11.852,0.000
96092.870,93455.360,106691.700,99586.030,94933.510,100814.400,101432.700,96915.160,-0.129,0.980,-0.175,-3.174,2.930,4.547,66.667,72.000,1.000,0.013,0.000
96329.140,93684.680,106960.800,99839.190,95172.160,101067.700,101693.600,97163.690,-0.129,0.982,-0.175,-3.387,3.387,4.333,66.667,73.000,1.000,2.374,0.000
95227.480,92612.270,105736.800,98698.510,94085.620,99913.940,100534.300,96055.010,-0.130,0.986,-0.176,-3.632,3.906,4.303,66.667,74.000,1.000,0.012,0.000
93721.980,91147.140,104059.800,97133.310,92596.480,98334.390,98944.330,94535.420,-0.133,0.987,-0.173,-3.784,4.272,4.150,66.667,75.000,1.000,10.758,0.000
93150.200,90590.380,103423.300,96538.190,92029.050,97735.080,98341.050,93958.620,-0.136,0.985,-0.172,-4.089,4.608,3.967,66.667,76.000,1.000,3.088,0.000
93868.210,91287.970,104222.900,97283.160,92735.110,98486.000,99096.950,94682.590,-0.140,0.983,-0.170,-4.395,4.944,3.937,66.667,77.000,1.000,0.010,0.000
94107.210,91520.730,104487.000,97528.640,92968.490,98731.730,99343.940,94922.850,-0.141,0.976,-0.168,-4.486,5.219,3.723,66.667,78.000,1.000,1.875,0.000
93094.370,90537.270,103359.000,96476.810,91969.650,97667.790,98272.840,93902.460,-0.140,0.960,-0.167,-4.364,5.432,3.479,66.667,79.000,1.000,3.748,0.000
91682.490,89165.530,101789.200,95013.570,90579.150,96188.830,96783.670,92478.300,-0.140,0.946,-0.166,-4.211,5.737,3.204,66.667,80.000,1.000,13.776,0.000
91121.360,88620.490,101167.000,94433.590,90027.890,95602.230,96193.630,91908.510,-0.141,0.933,-0.169,-3.723,6.042,2.930,66.667,81.000,1.000,2.998,0.000
91739.800,89221.630,101857.500,95079.990,90640.370,96250.220,96847.700,92528.750,-0.141,0.924,-0.172,-2.960,6.226,2.441,66.667,82.000,1.000,0.010,0.000
91934.000,89408.050,102073.000,95282.800,90830.720,96446.340,97044.150,92718.780,-0.142,0.923,-0.172,-2.045,6.561,2.045,66.667,83.000,1.000,1.910,0.000
91007.040,88503.340,101039.400,94317.400,89912.720,95463.910,96054.410,91778.450,-0.144,0.922,-0.168,-1.129,6.836,1.923,66.667,84.000,1.000,2.568,0.000
89717.800,87248.450,99604.350,92979.520,88640.520,94108.210,94693.550,90481.560,-0.142,0.921,-0.167,-0.366,6.989,1.465,66.667,85.000,1.000,14.960,0.000
89177.480,86724.640,99004.810,92422.190,88110.310,93546.050,94130.610,89944.100,-0.138,0.922,-0.162,0.427,7.324,1.160,66.667,86.000,1.000,3.104,0.000
89668.000,87204.920,99554.160,92933.210,88597.590,94068.880,94654.840,90442.850,-0.138,0.928,-0.158,1.251,7.751,0.977,66.667,87.000,1.000,0.010,0.000
89797.960,87334.470,99700.890,93068.780,88727.810,94212.330,94796.170,90576.320,-0.139,0.939,-0.159,2.014,8.087,0.854,66.667,88.000,1.000,1.888,0.000
88974.080,86534.990,98783.550,92214.810,87915.520,93352.320,93929.380,89749.070,-0.139,0.948,-0.162,2.655,8.514,0.641,66.667,89.000,1.000,2.451,0.000
87828.950,85422.380,97508.730,91026.050,86785.700,92153.840,92722.670,88596.790,-0.141,0.959,-0.158,3.265,8.820,0.336,66.667,90.000,1.000,2.540,0.000
87306.590,84915.800,96929.730,90483.160,86271.290,91607.340,92173.620,88071.520,-0.141,0.971,-0.160,3.906,9.277,0.061,66.667,91.000,1.000,9.291,0.000
87659.300,85261.050,97327.410,90851.680,86622.500,91978.410,92550.100,88430.700,-0.146,0.984,-0.160,4.150,9.521,-0.031,66.667,92.000,1.000,0.010,0.000
87718.110,85322.190,97396.830,90915.850,86684.410,92043.720,92618.490,88494.950,-0.150,0.992,-0.163,4.059,9.735,-0.214,66.667,93.000,1.000,1.949,0.000
86979.140,84607.850,96575.410,90150.930,85957.460,91273.670,91845.210,87754.250,-0.150,1.001,-0.164,4.028,10.010,-0.488,66.667,94.000,1.000,3.749,0.000
85962.670,83620.900,95444.560,89098.990,84955.080,90210.520,90777.410,86733.630,-0.146,1.006,-0.170,3.693,10.284,-0.519,66.667,95.000,1.000,14.300,0.000
85460.120,83131.170,94886.600,88579.560,84459.000,89684.670,90248.820,86229.320,-0.146,1.008,-0.171,3.326,10.406,-0.458,66.667,96.000,1.000,0.013,0.000
85683.520,83346.580,95136.580,88809.630,84677.670,89919.550,90482.410,86451.470,-0.147,1.010,-0.175,2.808,10.559,-0.183,66.667,97.000,1.000,2.534,0.000
85672.980,83334.130,95124.710,88795.280,84664.060,89907.850,90467.400,86435.760,-0.150,1.010,-0.175,2.319,10.651,-0.122,66.667,98.000,1.000,0.006,0.000
85014.340,82691.520,94390.450,88110.630,84011.410,89215.670,89770.600,85771.480,-0.152,1.012,-0.180,1.984,10.834,-0.031,66.667,99.000,1.000,1.923,0.000
84123.350,81823.200,93397.730,87186.840,83130.150,88278.970,88829.800,84875.950,-0.153,1.010,-0.187,1.434,10.895,0.031,66.667,100.000,1.000,8.693,0.000
83639.830,81352.540,92860.670,86685.770,82651.720,87769.770,88317.880,84388.660,-0.150,1.010,-0.190,0.885,10.925,0.336,66.667,101.000,1.000,4.384,0.000
83737.460,81448.480,92972.270,86786.540,82747.380,87869.860,88417.690,84484.600,-0.149,1.013,-0.190,0.336,10.925,0.336,66.667,102.000,1.000,0.008,0.000
83664.200,81377.950,92891.640,86709.010,82673.160,87788.770,88334.380,84406.840,-0.145,1.017,-0.188,-0.122,11.017,0.427,66.667,103.000,1.000,8.091,0.000
83091.700,80822.170,92253.480,86114.690,82106.430,87186.470,87724.250,83824.450,-0.144,1.016,-0.191,-0.641,10.925,0.610,66.667,104.000,1.000,2.603,0.000
82329.160,80081.500,91405.200,85324.670,81354.910,86389.410,86917.610,83051.460,-0.141,1.014,-0.194,-1.373,10.956,0.793,66.667,105.000,1.000,3.622,0.000
81874.680,79638.980,90901.540,84853.400,80909.570,85915.260,86439.760,82593.570,-0.140,1.004,-0.191,-2.014,10.620,0.977,66.667,106.000,1.000,8.834,0.000
81866.860,79630.090,90895.200,84844.870,80904.800,85907.280,86434.290,82588.840,-0.143,0.998,-0.191,-2.625,10.468,1.007,66.667,107.000,1.000,3.012,0.000
81731.950,79497.500,90745.470,84705.090,80771.630,85764.840,86292.330,82452.370,-0.144,0.992,-0.190,-3.021,10.406,0.854,66.667,108.000,1.000,0.009,0.000
81219.630,78998.400,90173.290,84172.420,80262.330,85225.990,85748.840,81930.050,-0.145,0.986,-0.187,-3.235,10.223,0.732,66.667,109.000,1.000,1.897,0.000
80560.270,78358.210,89437.310,83484.880,79607.190,84533.450,85048.950,81258.240,-0.146,0.979,-0.187,-3.540,9.888,0.549,66.667,110.000,1.000,8.820,0.000
80127.720,77939.720,88955.820,83034.340,79177.270,84078.980,84586.590,80816.280,-0.143,0.971,-0.189,-3.662,9.552,0.214,66.667,111.000,1.000,4.299,0.000
80019.170,77835.130,88836.690,82923.550,79068.670,83964.770,84467.710,80704.090,-0.142,0.961,-0.187,-3.571,9.216,-0.092,66.667,112.000,1.000,0.009,0.000
79820.540,77641.230,88616.860,82719.540,78873.450,83758.610,84263.120,80507.480,-0.138,0.949,-0.187,-3.387,9.094,-0.397,66.667,113.000,1.000,5.736,0.000
79360.410,77192.080,88103.840,82241.700,78420.830,83277.090,83786.620,80050.010,-0.132,0.938,-0.189,-3.021,8.789,-0.580,66.667,114.000,1.000,3.710,0.000
78796.030,76641.050,87472.480,81653.430,77861.470,82678.550,83189.100,79479.840,-0.130,0.934,-0.195,-2.777,8.514,-0.702,66.667,115.000,1.000,4.308,0.000
78383.520,76238.520,87011.200,81223.780,77449.380,82235.450,82742.160,79057.000,-0.128,0.930,-0.200,-2.594,8.148,-0.763,66.667,116.000,1.000,0.007,0.000
78193.180,76055.280,86800.730,81026.820,77259.820,82032.140,82535.020,78862.790,-0.127,0.926,-0.197,-2.014,7.935,-1.038,66.667,117.000,1.000,13.204,0.000
77951.340,75823.590,86532.600,80775.730,77021.740,81782.350,82280.870,78618.460,-0.129,0.928,-0.196,-0.885,7.874,-1.709,66.667,118.000,1.000,3.029,0.000
77535.450,75418.850,86067.630,80342.900,76609.310,81348.410,81841.630,78194.980,-0.130,0.939,-0.195,0.275,7.843,-2.380,66.667,119.000,1.000,0.008,0.000
77034.950,74928.450,85507.840,79823.260,76111.140,80821.950,81310.800,77686.630,-0.131,0.951,-0.197,0.885,7.660,-2.716,66.667,120.000,1.000,1.920,0.000
76630.950,74533.770,85056.730,79403.530,75709.440,80398.680,80884.550,77279.240,-0.135,0.958,-0.200,1.068,7.294,-2.747,66.667,121.000,1.000,3.778,0.000
76380.250,74291.130,84777.880,79140.640,75461.270,80138.350,80622.840,77026.990,-0.136,0.961,-0.197,1.373,6.958,-2.655,66.667,122.000,1.000,10.568,0.000
76102.410,74022.220,84471.050,78850.740,75187.950,79849.040,80332.540,76747.330,-0.141,0.967,-0.200,1.526,6.653,-2.625,66.667,123.000,1.000,0.012,0.000
75717.750,73647.930,84045.800,78453.300,74809.370,79446.450,79927.740,76360.630,-0.148,0.969,-0.205,1.678,6.256,-2.441,66.667,124.000,1.000,2.498,0.000
75283.180,73225.160,83562.980,78005.530,74381.860,78992.480,79472.720,75925.270,-0.154,0.968,-0.208,1.617,5.768,-2.319,66.667,125.000,1.000,0.009,0.000
74903.670,72857.450,83140.770,77615.700,74011.680,78599.920,79083.400,75550.740,-0.159,0.967,-0.211,1.648,5.219,-2.350,66.667,126.000,1.000,10.649,0.000
74602.590,72565.840,82806.980,77307.630,73720.050,78288.730,78775.520,75257.490,-0.164,0.962,-0.214,1.740,4.547,-2.319,66.667,127.000,1.000,2.491,0.000
74286.170,72257.780,82457.600,76983.310,73410.980,77957.000,78442.700,74945.260,-0.170,0.957,-0.219,1.984,3.845,-2.289,66.667,128.000,1.000,2.483,0.000
73921.450,71903.290,82055.330,76607.700,73053.070,77576.090,78057.070,74581.310,-0.171,0.954,-0.225,2.289,3.052,-2.197,66.667,129.000,1.000,3.735,0.000
73532.510,71526.990,81625.020,76204.790,72670.540,77172.730,77647.100,74191.200,-0.172,0.950,-0.227,2.625,2.502,-2.197,66.667,130.000,1.000,11.917,0.000
73162.660,71169.130,81214.450,75820.980,72304.240,76787.020,77253.480,73815.990,-0.173,0.950,-0.225,3.113,1.984,-2.106,66.667,131.000,1.000,0.024,0.000
72822.810,70838.490,80836.760,75470.080,71965.830,76429.390,76889.990,73467.860,-0.172,0.956,-0.229,3.387,1.282,-1.984,66.667,132.000,1.000,2.417,0.000
72493.140,70516.160,80470.230,75130.620,71637.790,76079.870,76540.740,73133.440,-0.169,0.961,-0.228,3.540,0.854,-1.923,66.667,133.000,1.000,0.007,0.000
72161.590,70192.120,80100.850,74784.830,71306.390,75726.230,76187.190,72796.300,-0.165,0.966,-0.226,3.693,0.519,-1.709,66.667,134.000,1.000,10.684,0.000
71815.310,69854.810,79713.840,74416.750,70957.730,75356.290,75812.240,72435.180,-0.158,0.968,-0.226,3.784,0.061,-1.465,66.667,135.000,1.000,2.404,0.000
71465.070,69514.730,79322.230,74044.300,70606.340,74984.720,75435.510,72068.330,-0.151,0.971,-0.223,3.845,-0.153,-1.129,66.667,136.000,1.000,2.561,0.000
71110.420,69170.320,78927.770,73674.260,70255.170,74614.410,75061.320,71706.040,-0.144,0.974,-0.222,3.784,-0.244,-0.763,66.667,137.000,1.000,2.515,0.000
70761.270,68830.310,78542.610,73316.190,69912.960,74254.060,74697.140,71358.320,-0.139,0.978,-0.222,3.662,-0.275,-0.519,66.667,138.000,1.000,6.246,0.000
70434.670,68512.360,78182.750,72982.980,69593.220,73915.210,74356.710,71036.300,-0.136,0.982,-0.224,3.510,0.031,-0.458,66.667,139.000,1.000,4.297,0.000
70118.340,68205.320,77830.920,72656.790,69281.520,73582.090,74024.120,70722.000,-0.133,0.990,-0.220,3.296,0.305,-0.580,66.667,140.000,1.000,0.007,0.000
69782.150,67877.580,77454.800,72306.910,68948.160,73226.230,73667.620,70383.870,-0.132,0.997,-0.221,3.174,0.641,-0.580,66.667,141.000,1.000,10.639,0.000
69407.480,67510.050,77036.900,71918.590,68575.580,72830.340,73268.440,70003.760,-0.132,1.002,-0.217,2.808,0.824,-0.488,66.667,142.000,1.000,3.115,0.000
69049.790,67160.670,76639.630,71549.290,68220.280,72453.630,72886.810,69638.700,-0.133,1.002,-0.215,2.258,1.038,-0.214,66.667,143.000,1.000,0.007,0.000
68735.690,66856.900,76292.450,71225.360,67911.070,72125.340,72555.060,69321.200,-0.135,0.998,-0.214,1.678,1.190,-0.122,66.667,144.000,1.000,1.937,0.000
68423.870,66555.970,75949.130,70904.310,67606.650,71802.880,72230.360,69012.150,-0.136,0.994,-0.210,1.251,1.434,-0.122,66.667,145.000,1.000,8.699,0.000
68082.530,66224.570,75570.690,70550.800,67271.210,71447.820,71873.840,68671.910,-0.137,0.990,-0.209,0.854,1.556,-0.061,66.667,146.000,1.000,3.106,0.000
67712.850,65864.280,75156.870,70165.490,66905.410,71058.410,71486.200,68299.690,-0.140,0.981,-0.212,0.244,1.770,-0.214,66.667,147.000,1.000,0.006,0.000
67371.110,65533.160,74774.980,69809.720,66569.300,70700.880,71131.540,67958.700,-0.140,0.971,-0.213,-0.122,1.831,-0.183,66.667,148.000,1.000,1.926,0.000
67068.700,65242.790,74441.200,69497.080,66274.980,70389.270,70819.780,67659.060,-0.141,0.959,-0.217,-0.214,2.045,-0.153,66.667,149.000,1.000,12.461,0.000
66762.000,64947.430,74106.290,69182.700,65977.010,70072.650,70501.300,67352.070,-0.139,0.948,-0.217,-0.244,2.350,-0.183,66.667,150.000,1.000,3.101,0.000
66412.420,64608.500,73723.800,68824.360,65635.950,69708.810,70136.150,67000.340,-0.138,0.940,-0.218,-0.214,2.411,-0.031,66.667,151.000,1.000,0.011,0.000
66028.110,64236.200,73298.730,68427.740,65258.750,69307.130,69732.790,66614.690,-0.142,0.940,-0.221,-0.122,2.533,0.000,66.667,152.000,1.000,10.614,0.000
65687.370,63906.340,72917.770,68074.020,64921.720,68948.210,69372.010,66272.160,-0.147,0.941,-0.221,0.000,2.625,0.000,66.667,153.000,1.000,9.374,0.000
65400.080,63626.540,72595.920,67775.130,64636.340,68644.360,69066.300,65981.630,-0.151,0.946,-0.222,0.092,2.777,0.153,66.667,154.000,1.000,0.006,0.000
65117.160,63349.060,72280.980,67481.100,64354.820,68344.700,68763.260,65694.100,-0.152,0.948,-0.226,0.305,2.747,0.305,66.667,155.000,1.000,14.350,0.000
64790.720,63028.140,71917.520,67141.230,64027.200,67994.610,68408.500,65359.360,-0.153,0.952,-0.226,0.397,2.747,0.427,66.667,156.000,1.000,0.013,0.000
