EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
97943.890,95031.130,108590.300,100338.000,95220.560,103286.000,100529.800,96710.460,-0.141,0.931,-0.352,-5.524,2.045,-3.510,66.667,66.000,1.000,3.050,0.000
98698.740,95774.020,109433.700,101118.600,95956.980,104085.300,101307.100,97463.480,-0.141,0.925,-0.350,-5.737,1.953,-3.601,66.667,67.000,1.000,0.007,0.000
98912.910,95980.750,109674.300,101348.900,96166.160,104311.800,101527.700,97678.810,-0.140,0.922,-0.344,-5.859,1.770,-3.540,66.667,68.000,1.000,1.942,0.000
97784.060,94886.710,108416.500,100166.600,95062.980,103118.800,100365.400,96553.980,-0.140,0.920,-0.343,-5.920,1.770,-3.357,66.667,69.000,1.000,8.798,0.000
96264.240,93418.430,106723.900,98587.670,93579.460,101512.400,98799.000,95039.970,-0.140,0.916,-0.342,-6.073,1.740,-3.143,66.667,70.000,1.000,3.056,0.000
95709.160,92862.800,106108.000,98044.790,93039.860,100925.200,98225.860,94488.380,-0.139,0.913,-0.342,-6.226,1.678,-2.930,66.667,71.000,1.000,0.007,0.000
96464.180,93575.810,106950.500,98850.800,93776.340,101722.300,98999.840,95235.550,-0.140,0.909,-0.343,-6.317,1.740,-2.686,66.667,72.000,1.000,8.214,0.000
96700.430,93824.200,107214.900,99093.130,94007.250,101974.800,99239.950,95467.690,-0.140,0.907,-0.343,-6.256,1.678,-2.533,66.667,73.000,1.000,6.170,0.000
95639.040,92821.270,106033.400,97991.340,92975.190,100856.800,98147.280,94418.530,-0.139,0.906,-0.346,-6.073,1.617,-2.136,66.667,74.000,1.000,2.529,0.000
94167.920,91388.110,104397.800,96474.300,91548.020,99308.200,96642.250,92973.430,-0.140,0.906,-0.346,-6.012,1.587,-2.075,66.667,75.000,1.000,2.460,0.000
93584.520,90796.480,103753.700,95869.760,90987.030,98701.340,96056.420,92405.950,-0.141,0.906,-0.347,-5.829,1.556,-2.014,66.667,76.000,1.000,4.332,0.000
94271.410,91455.480,104521.900,96578.150,91657.600,99428.530,96764.940,93083.390,-0.138,0.905,-0.348,-5.646,1.587,-1.923,66.667,77.000,1.000,0.006,0.000
94508.680,91705.160,104788.600,96834.840,91889.450,99674.930,97003.070,93315.690,-0.136,0.906,-0.349,-5.524,1.678,-1.770,66.667,78.000,1.000,8.015,0.000
93512.020,90752.440,103683.000,95811.910,90923.910,98625.170,95982.140,92335.380,-0.135,0.909,-0.355,-5.402,1.709,-1.587,66.667,79.000,1.000,9.523,0.000
92118.220,89402.520,102134.400,94371.660,89572.050,97161.790,94558.410,90963.250,-0.132,0.914,-0.354,-5.249,1.831,-1.465,66.667,80.000,1.000,0.011,0.000
91565.560,88879.930,101523.400,93818.310,89036.910,96583.410,93992.840,90418.770,-0.132,0.918,-0.354,-5.280,1.862,-1.312,66.667,81.000,1.000,1.941,0.000
92156.480,89454.020,102184.000,94443.800,89612.120,97205.610,94599.550,91005.340,-0.134,0.921,-0.355,-5.371,1.984,-1.190,66.667,82.000,1.000,5.020,0.000
92323.310,89597.140,102368.300,94606.510,89774.040,97377.650,94772.980,91176.180,-0.137,0.926,-0.356,-5.402,2.045,-1.038,66.667,83.000,1.000,2.411,0.000
91417.940,88714.720,101359.900,93671.040,88895.040,96421.250,93844.520,90284.330,-0.139,0.934,-0.354,-5.432,2.136,-0.977,66.667,84.000,1.000,2.519,0.000
90161.660,87485.550,99962.340,92383.160,87676.160,95099.480,92558.140,89044.680,-0.139,0.940,-0.352,-5.463,2.167,-0.885,66.667,85.000,1.000,8.695,0.000
89613.940,86935.340,99353.120,91810.340,87144.980,94526.470,92000.390,88506.450,-0.138,0.942,-0.348,-5.798,2.075,-0.854,66.667,86.000,1.000,3.144,0.000
90078.770,87395.750,99871.270,92276.140,87594.660,95017.770,92474.820,88961.530,-0.141,0.942,-0.344,-6.073,2.136,-0.732,66.667,87.000,1.000,0.011,0.000
90208.450,87538.310,100016.700,92418.580,87717.660,95151.830,92601.430,89082.650,-0.141,0.940,-0.341,-6.531,2.045,-0.641,66.667,88.000,1.000,1.819,0.000
89400.600,86751.090,99118.380,91603.020,86930.330,94295.950,91769.050,88281.140,-0.144,0.938,-0.344,-6.744,2.014,-0.610,66.667,89.000,1.000,8.792,0.000
88278.790,85669.750,97869.240,90447.400,85834.380,93106.260,90609.010,87163.260,-0.146,0.937,-0.341,-6.897,2.075,-0.610,66.667,90.000,1.000,6.843,0.000
87770.660,85197.090,97302.730,89920.400,85332.920,92562.580,90074.230,86647.390,-0.148,0.934,-0.341,-7.111,1.923,-0.671,66.667,91.000,1.000,0.011,0.000
88107.280,85532.150,97678.310,90270.130,85659.050,92916.450,90418.090,86978.880,-0.151,0.933,-0.339,-7.141,1.740,-0.793,66.667,92.000,1.000,1.902,0.000
88145.840,85558.500,97722.460,90310.270,85701.370,92965.160,90467.480,87028.410,-0.150,0.932,-0.334,-7.111,1.587,-0.793,66.667,93.000,1.000,3.724,0.000
87408.930,84815.220,96900.820,89546.540,84985.910,92193.350,89716.970,86307.170,-0.149,0.927,-0.333,-7.080,1.526,-0.671,66.667,94.000,1.000,8.775,0.000
86419.450,83846.340,95799.410,88537.570,84020.520,91144.900,88696.700,85325.840,-0.148,0.923,-0.334,-7.080,1.282,-0.580,66.667,95.000,1.000,3.072,0.000
85924.020,83374.500,95250.950,88026.830,83538.680,90620.510,88188.000,84835.640,-0.147,0.918,-0.333,-6.958,1.373,-0.427,66.667,96.000,1.000,0.008,0.000
86116.520,83561.590,95466.770,88193.410,83727.250,90827.600,88392.040,85029.640,-0.149,0.915,-0.332,-6.775,1.221,-0.244,66.667,97.000,1.000,1.887,0.000
86093.090,83543.040,95441.260,88155.380,83703.910,90803.570,88367.510,85005.200,-0.147,0.911,-0.333,-6.592,1.221,-0.214,66.667,98.000,1.000,11.264,0.000
85456.300,82933.530,94736.140,87528.690,83086.300,90131.040,87710.280,84376.070,-0.146,0.910,-0.333,-6.317,1.160,-0.061,66.667,99.000,1.000,3.053,0.000
