EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
90804.270,82811.930,402216.700,360263.700,87909.040,67855.110,53852.110,59538.890,-0.136,0.923,-0.339,-3.418,5.005,-1.373,73.333,111.000,1.000,1.891,0.000
90750.620,81595.520,399441.600,358860.700,86105.320,68966.610,54254.890,60132.540,-0.146,0.927,-0.338,-3.235,4.639,-1.465,73.333,112.000,1.000,6.260,0.000
90591.080,80048.560,397029.900,357002.300,84602.840,69449.900,54700.880,60612.500,-0.150,0.928,-0.337,-3.052,4.303,-1.617,73.333,113.000,1.000,3.775,0.000
89982.690,79745.080,394995.200,354484.800,84897.060,68187.800,54228.090,59939.610,-0.153,0.931,-0.344,-2.808,3.815,-1.831,73.333,114.000,1.000,4.344,0.000
88919.800,80132.790,392875.200,351853.300,85758.910,66583.350,53032.700,58576.740,-0.150,0.934,-0.341,-2.594,3.174,-2.075,73.333,115.000,1.000,0.007,0.000
88096.050,79956.400,390321.200,349700.300,85216.370,65954.460,52147.520,57721.210,-0.146,0.937,-0.336,-2.472,2.625,-2.106,73.333,116.000,1.000,13.134,0.000
87849.130,78887.340,387746.500,348135.700,83652.840,66554.410,52268.870,57970.660,-0.143,0.940,-0.334,-2.319,2.228,-2.136,73.333,117.000,1.000,4.914,0.000
87565.900,77587.760,385445.100,346284.400,82364.950,66779.930,52484.380,58202.990,-0.137,0.943,-0.339,-2.441,1.953,-1.984,73.333,118.000,1.000,0.008,0.000
87048.800,77261.770,383426.300,344017.400,82535.970,65863.810,52122.380,57697.380,-0.137,0.945,-0.337,-2.472,1.465,-1.648,73.333,119.000,1.000,0.005,0.000
86215.360,77460.940,381343.300,341658.400,83142.340,64688.390,51232.910,56689.250,-0.135,0.943,-0.337,-2.563,1.251,-1.221,73.333,120.000,1.000,11.907,0.000
85485.220,77230.030,378953.500,339584.400,82641.370,64092.760,50488.630,55952.060,-0.136,0.942,-0.340,-2.563,1.007,-1.068,73.333,121.000,1.000,0.011,0.000
85083.020,76295.140,376548.300,337881.600,81301.950,64285.200,50389.920,55921.040,-0.137,0.944,-0.339,-2.563,0.641,-0.763,73.333,122.000,1.000,2.478,0.000
84696.600,75210.240,374338.500,336030.400,80206.120,64293.030,50412.690,55940.150,-0.140,0.943,-0.339,-2.655,0.275,-0.488,73.333,123.000,1.000,0.007,0.000
