EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
174229.600,173183.500,712438.400,712863.300,144927.400,181478.700,167607.200,157493.700,0.000
174220.800,173196.200,712410.300,712834.600,145216.000,181505.100,167941.300,157508.100,0.000
174193.200,173162.900,712382.300,712806.900,145405.200,181471.200,168164.900,157466.500,0.000
174190.000,173143.300,712355.900,712780.600,145600.000,181441.500,168384.500,157449.100,0.000
174200.700,173152.800,712329.500,712754.500,145862.300,181445.000,168672.800,157476.000,0.000
174198.500,173163.100,712303.800,712728.700,146139.100,181458.000,168974.500,157492.300,0.000
174187.700,173176.300,712278.400,712703.100,146432.500,181487.900,169305.400,157507.000,0.000
174163.500,173144.300,712253.600,712678.100,146625.300,181455.500,169527.100,157466.500,0.000
174165.200,173129.100,712233.400,712658.300,146826.100,181429.200,169748.600,157454.200,0.000
174170.400,173129.800,712209.900,712634.200,147083.100,181422.000,170024.600,157468.900,0.000
174172.200,173141.400,712188.500,712613.200,147356.600,181433.200,170319.900,157486.200,0.000
174168.500,173159.100,712167.600,712592.400,147646.200,181470.100,170649.000,157505.200,0.000
174141.400,173121.800,712143.900,712569.200,147829.300,181435.000,170862.500,157461.700,0.000
174139.600,173107.900,712124.000,712549.100,148021.200,181403.700,171076.300,157445.100,0.000
174148.600,173115.000,712103.100,712527.900,148282.000,181407.100,171355.500,157463.900,0.000
174151.800,173124.800,712083.700,712508.200,148554.300,181421.900,171650.800,157483.200,0.000
174148.600,173141.900,712064.800,712489.500,148840.000,181457.100,171973.000,157501.200,0.000
174125.200,173110.400,712043.300,712467.600,149023.600,181427.500,172182.700,157460.700,0.000
174118.100,173085.000,712023.600,712447.800,149207.600,181394.300,172386.800,157437.100,0.000
174125.400,173090.200,712008.000,712432.500,149466.900,181400.600,172663.300,157459.400,0.000
174128.200,173104.400,711991.800,712416.100,149743.300,181418.100,172959.600,157484.500,0.000
174125.500,173125.000,711972.800,712397.300,150027.700,181451.100,173276.300,157501.200,0.000
174104.900,173098.100,711953.400,712377.700,150213.000,181421.500,173484.800,157457.700,0.000
