EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
54834.550,51590.500,82091.950,64140.570,65698.360,64017.990,55464.920,52705.340,-0.084,0.855,-0.523,4.547,9.796,0.244,66.667,91.000,1.000,2.446,0.000
58473.160,54835.160,85317.970,67365.390,68030.240,69451.590,58534.610,56867.830,-0.086,0.855,-0.526,4.089,9.857,0.244,66.667,92.000,1.000,2.600,0.000
61180.040,57002.790,87279.860,69842.850,75416.160,72099.800,60682.350,59534.590,-0.086,0.855,-0.532,3.693,9.857,0.275,66.667,93.000,1.000,2.487,0.000
59027.970,54940.830,85020.610,67986.270,76785.480,68216.970,58767.530,56947.750,-0.085,0.855,-0.534,3.265,9.796,0.305,66.667,94.000,1.000,3.743,0.000
54634.540,51121.070,81014.700,63789.570,70412.800,62803.000,54995.820,52281.740,-0.084,0.854,-0.538,2.991,9.644,0.427,66.667,95.000,1.000,4.289,0.000
53101.130,49873.930,79571.230,62076.230,64400.250,62163.500,53620.530,51038.600,-0.086,0.851,-0.536,2.747,9.552,0.397,66.667,96.000,1.000,0.008,0.000
56033.260,52487.830,82082.260,64634.190,66078.590,66576.460,56078.720,54418.850,-0.086,0.844,-0.541,2.533,9.399,0.519,66.667,97.000,1.000,8.218,0.000
58280.700,54279.340,83683.980,66681.520,72233.450,68798.680,57852.850,56642.120,-0.085,0.840,-0.540,2.197,9.308,0.671,66.667,98.000,1.000,2.393,0.000
56542.060,52601.560,81894.010,65203.160,73558.630,65669.770,56306.550,54545.070,-0.086,0.838,-0.543,1.984,9.125,0.763,66.667,99.000,1.000,5.089,0.000
52885.860,49418.890,78576.230,61716.570,68352.700,61174.570,53167.550,50664.300,-0.086,0.839,-0.542,2.045,9.033,0.946,66.667,100.000,1.000,3.802,0.000
51505.920,48292.270,77228.570,60177.640,63216.500,60488.120,51930.140,49528.340,-0.083,0.839,-0.540,2.075,9.003,0.916,66.667,101.000,1.000,9.291,0.000
53765.300,50309.130,79080.190,62109.460,64325.130,63924.510,53810.550,52160.960,-0.082,0.838,-0.546,1.984,8.911,0.854,66.667,102.000,1.000,0.013,0.000
55559.310,51731.250,80326.100,63724.820,69273.250,65703.680,55213.040,53937.320,-0.077,0.839,-0.547,2.045,8.911,0.916,66.667,103.000,1.000,1.800,0.000
54190.540,50396.840,78939.880,62564.980,70478.530,63237.190,53985.100,52274.760,-0.071,0.839,-0.548,1.953,9.033,1.038,66.667,104.000,1.000,3.813,0.000
51233.950,47815.370,76261.040,59743.300,66352.010,59599.800,51438.180,49134.010,-0.066,0.842,-0.551,2.075,9.216,1.312,66.667,105.000,1.000,9.963,0.000
50034.390,46829.290,75041.960,58403.800,62096.390,58909.680,50358.210,48126.280,-0.059,0.845,-0.550,1.923,9.277,1.617,66.667,106.000,1.000,0.069,0.000
