EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
107803.700,96480.050,383570.800,345186.600,100728.700,82787.350,69680.910,74871.170,-0.156,0.967,-0.170,-5.066,1.068,-0.610,73.333,94.000,1.000,1.917,0.000
105227.300,97186.290,381920.100,341086.300,103586.400,79044.380,66606.550,71167.770,-0.159,0.968,-0.164,-4.791,0.549,-0.549,73.333,95.000,1.000,13.768,0.000
103807.300,96159.280,378604.600,338866.400,103218.200,78570.200,64989.570,69858.380,-0.156,0.966,-0.167,-4.730,0.061,-0.641,73.333,96.000,1.000,2.991,0.000
104601.000,94288.730,374785.400,338550.900,99974.630,81539.760,66567.470,72159.280,-0.158,0.966,-0.167,-4.486,-0.458,-0.580,73.333,97.000,1.000,0.010,0.000
104988.700,92632.880,372039.200,336882.000,96881.270,82567.560,67866.520,73600.180,-0.157,0.966,-0.168,-4.242,-0.977,-0.397,73.333,98.000,1.000,4.440,0.000
103894.600,92988.690,370525.000,333410.600,97618.060,79760.660,66773.320,71839.890,-0.155,0.965,-0.173,-4.181,-1.556,-0.275,73.333,99.000,1.000,6.238,0.000
101778.500,93629.370,368890.500,329816.200,100108.700,76707.550,64256.180,68810.820,-0.156,0.965,-0.169,-3.815,-2.075,-0.061,73.333,100.000,1.000,2.558,0.000
100541.200,92786.230,365926.800,327752.000,99778.840,76218.680,62854.070,67658.050,-0.153,0.964,-0.167,-3.601,-2.594,0.031,73.333,101.000,1.000,2.470,0.000
101012.600,91097.730,362534.800,327185.900,96896.660,78466.510,63999.830,69384.990,-0.153,0.958,-0.167,-3.265,-3.113,0.214,73.333,102.000,1.000,3.699,0.000
101193.900,89582.280,359973.700,325536.900,94192.890,79219.780,64984.550,70485.590,-0.152,0.962,-0.166,-2.655,-3.418,0.244,73.333,103.000,1.000,3.727,0.000
100292.300,89819.400,358402.000,322483.700,94799.070,76991.910,64123.770,69100.440,-0.148,0.963,-0.166,-2.411,-3.937,0.214,73.333,104.000,1.000,14.419,0.000
98584.050,90346.140,356754.200,319331.300,96864.650,74540.290,62098.980,66667.930,-0.145,0.972,-0.166,-2.136,-4.150,0.336,73.333,105.000,1.000,0.015,0.000
97490.210,89619.710,354055.400,317351.700,96522.430,74009.410,60873.430,65620.090,-0.139,0.975,-0.160,-1.709,-4.517,0.488,73.333,106.000,1.000,4.413,0.000
97653.790,88080.570,350997.200,316501.200,93985.020,75574.270,61602.690,66787.450,-0.128,0.975,-0.161,-1.740,-4.578,0.458,73.333,107.000,1.000,2.446,0.000
97644.440,86696.020,348581.800,314839.400,91657.230,76057.380,62283.520,67547.330,-0.128,0.977,-0.162,-1.617,-4.333,0.610,73.333,108.000,1.000,2.485,0.000
96905.980,86819.050,346959.000,312149.900,92125.590,74348.700,61626.300,66477.200,-0.125,0.974,-0.159,-1.587,-4.242,0.641,73.333,109.000,1.000,2.449,0.000
95552.450,87230.080,345302.400,309391.300,93779.030,72453.550,60048.500,64583.060,-0.121,0.971,-0.161,-1.526,-3.845,0.519,73.333,110.000,1.000,3.862,0.000
94594.170,86617.900,342848.800,307499.800,93440.120,71915.050,58998.140,63660.360,-0.125,0.973,-0.160,-1.190,-3.448,0.519,73.333,111.000,1.000,4.245,0.000
94509.880,85261.300,340103.100,306421.600,91266.200,72908.480,59383.690,64367.640,-0.122,0.972,-0.163,-1.099,-3.235,0.305,73.333,112.000,1.000,0.006,0.000
94340.170,84031.780,337826.400,304762.100,89305.050,73166.570,59797.280,64838.840,-0.122,0.975,-0.165,-1.007,-2.808,0.183,73.333,113.000,1.000,11.929,0.000
93720.930,84037.380,336148.300,302381.900,89618.650,71883.840,59284.670,64027.780,-0.123,0.981,-0.159,-0.763,-2.350,0.427,73.333,114.000,1.000,5.553,0.000
92644.060,84293.770,334451.200,299940.100,90846.710,70428.870,58061.540,62574.900,-0.120,0.979,-0.160,-0.854,-1.923,0.336,73.333,115.000,1.000,0.009,0.000
91795.670,83748.650,332182.200,298107.600,90488.730,69876.440,57159.090,61752.830,-0.122,0.985,-0.162,-0.763,-1.221,0.275,73.333,116.000,1.000,1.923,0.000
91529.150,82569.180,329706.800,296843.900,88668.890,70405.120,57271.610,62086.360,-0.122,0.985,-0.162,-0.824,-0.763,0.305,73.333,117.000,1.000,11.950,0.000
91239.720,81487.690,327552.400,295186.000,87046.210,70469.680,57461.410,62315.270,-0.118,0.981,-0.163,-1.190,-0.183,0.061,73.333,118.000,1.000,0.019,0.000
90701.300,81371.910,325818.400,293048.300,87196.880,69516.650,57054.830,61698.570,-0.122,0.984,-0.166,-1.068,0.336,0.183,73.333,119.000,1.000,2.377,0.000
89850.160,81485.700,324095.600,290878.200,88041.380,68429.540,56136.120,60617.360,-0.119,0.981,-0.162,-1.038,0.824,0.031,73.333,120.000,1.000,0.007,0.000
89108.870,81007.310,322002.200,289118.000,87680.840,67885.470,55380.550,59908.610,-0.116,0.980,-0.165,-1.099,1.587,-0.092,73.333,121.000,1.000,1.871,0.000
88692.160,79982.080,319752.800,287703.100,86177.120,68025.290,55271.620,59941.630,-0.121,0.986,-0.162,-1.007,2.197,-0.031,73.333,122.000,1.000,8.832,0.000
88291.590,79025.650,317696.800,286042.200,84847.450,67920.230,55269.930,59961.460,-0.119,0.982,-0.164,-1.190,2.594,-0.336,73.333,123.000,1.000,2.502,0.000
87811.890,78812.550,315925.300,284106.900,84861.400,67239.640,54946.390,59495.930,-0.121,0.984,-0.167,-1.282,3.204,-0.305,73.333,124.000,1.000,7.506,0.000
87132.380,78796.790,314177.100,282146.100,85367.890,66452.770,54267.990,58703.210,-0.127,0.988,-0.167,-1.282,3.418,-0.336,73.333,125.000,1.000,2.980,0.000
86463.130,78357.520,312208.400,280422.100,84987.340,65923.970,53627.030,58072.390,-0.127,0.985,-0.166,-1.617,3.845,-0.580,73.333,126.000,1.000,0.007,0.000
85935.980,77471.820,310139.700,278886.900,83759.040,65776.740,53349.770,57866.480,-0.133,0.986,-0.168,-1.740,4.303,-0.610,73.333,127.000,1.000,1.956,0.000
85464.780,76636.080,308175.500,277235.300,82688.020,65547.910,53198.360,57723.930,-0.137,0.985,-0.167,-1.770,4.486,-0.732,73.333,128.000,1.000,13.802,0.000
85033.900,76344.930,306386.100,275468.400,82583.770,65071.920,52935.070,57380.380,-0.136,0.979,-0.169,-2.075,4.700,-0.977,73.333,129.000,1.000,3.051,0.000
84492.760,76218.650,304630.700,273687.400,82804.010,64512.550,52447.180,56824.500,-0.143,0.984,-0.167,-2.106,4.822,-0.977,73.333,130.000,1.000,0.010,0.000
83892.020,75807.020,302772.200,272008.600,82405.750,63991.360,51897.410,56264.430,-0.143,0.978,-0.165,-2.136,4.669,-1.129,73.333,131.000,1.000,4.420,0.000
83291.210,75042.400,300856.600,270393.200,81410.110,63615.520,51492.340,55880.020,-0.144,0.974,-0.169,-2.197,4.669,-1.282,73.333,132.000,1.000,2.430,0.000
82766.140,74314.690,298978.700,268756.800,80552.630,63283.200,51226.170,55609.250,-0.151,0.977,-0.163,-2.228,4.608,-1.068,73.333,133.000,1.000,2.483,0.000
82368.750,73964.630,297190.400,267126.400,80351.700,62957.440,51001.480,55347.610,-0.146,0.971,-0.166,-2.197,4.364,-1.221,73.333,134.000,1.000,3.850,0.000
81938.380,73750.990,295443.500,265498.300,80350.270,62581.160,50662.930,54980.010,-0.147,0.972,-0.171,-2.197,4.364,-1.312,73.333,135.000,1.000,14.239,0.000
81396.120,73360.360,293675.800,263869.000,79949.260,62087.530,50203.450,54500.880,-0.152,0.975,-0.167,-2.014,4.059,-1.068,73.333,136.000,1.000,0.010,0.000
80742.360,72693.080,291873.400,262199.800,79145.090,61557.540,49719.110,53999.080,-0.149,0.967,-0.171,-2.167,3.754,-1.129,73.333,137.000,1.000,2.558,0.000
80176.310,72053.660,290061.800,260576.700,78457.290,61156.760,49368.420,53629.420,-0.151,0.968,-0.171,-2.136,3.448,-1.038,73.333,138.000,1.000,0.004,0.000
