EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
125315.100,121950.700,139054.000,129342.400,122913.900,132307.600,130789.600,125207.000,-0.085,0.920,-0.282,-10.803,4.547,0.397,66.667,107.000,1.000,0.012,0.000
125309.200,121949.600,139048.700,129339.500,122913.600,132308.300,130794.400,125208.500,-0.089,0.930,-0.286,-10.986,5.005,0.549,66.667,108.000,1.000,0.005,0.000
125288.600,121933.300,139029.600,129321.500,122897.200,132290.700,130785.000,125193.300,-0.094,0.943,-0.286,-11.139,5.188,0.610,66.667,109.000,1.000,3.701,0.000
125277.100,121927.300,139016.800,129309.500,122884.900,132279.200,130770.100,125176.900,-0.099,0.958,-0.288,-11.505,5.280,0.427,66.667,110.000,1.000,0.009,0.000
125273.100,121916.200,139012.100,129304.900,122880.900,132275.800,130761.600,125169.100,-0.102,0.971,-0.290,-11.871,5.402,0.336,66.667,111.000,1.000,0.004,0.000
125264.900,121910.400,139003.500,129297.800,122875.000,132266.300,130752.700,125160.000,-0.105,0.982,-0.295,-12.451,5.493,0.092,66.667,112.000,1.000,5.101,0.000
125262.400,121911.000,138999.300,129293.800,122872.400,132270.300,130756.700,125158.200,-0.104,0.991,-0.298,-12.848,5.524,-0.214,66.667,113.000,1.000,2.506,0.000
125256.600,121902.700,138989.700,129283.900,122864.100,132255.400,130753.100,125152.900,-0.101,0.994,-0.300,-13.458,5.554,-0.397,66.667,114.000,1.000,2.430,0.000
125244.300,121892.600,138975.600,129270.800,122854.000,132243.400,130737.200,125138.300,-0.098,0.994,-0.302,-14.038,5.646,-0.397,66.667,115.000,1.000,2.582,0.000
125250.000,121895.100,138981.700,129285.400,122861.600,132244.500,130735.000,125139.600,-0.095,0.988,-0.305,-14.496,5.707,-0.580,66.667,116.000,1.000,2.492,0.000
125253.600,121908.400,138979.900,129272.600,122858.900,132244.500,130724.100,125129.100,-0.094,0.982,-0.309,-14.771,5.829,-0.671,66.667,117.000,1.000,8.728,0.000
125235.400,121879.200,138956.300,129250.700,122835.200,132220.200,130703.300,125105.000,-0.094,0.976,-0.309,-14.832,6.042,-0.854,66.667,118.000,1.000,3.086,0.000
125222.900,121864.800,138945.100,129236.300,122824.700,132211.400,130698.200,125097.400,-0.094,0.969,-0.305,-14.893,6.348,-1.068,66.667,119.000,1.000,0.010,0.000
125211.500,121861.700,138938.300,129230.100,122819.200,132206.000,130690.900,125091.000,-0.093,0.962,-0.300,-14.862,6.470,-1.343,66.667,120.000,1.000,3.076,0.000
125216.600,121867.000,138941.800,129236.000,122825.100,132214.100,130693.700,125095.400,-0.089,0.950,-0.294,-14.801,6.775,-1.587,66.667,121.000,1.000,14.399,0.000
125218.600,121870.300,138941.400,129237.300,122824.800,132210.000,130687.400,125094.400,-0.089,0.940,-0.290,-14.801,7.019,-1.740,66.667,122.000,1.000,0.023,0.000
125215.600,121867.400,138938.300,129240.100,122823.800,132206.900,130689.900,125095.500,-0.087,0.928,-0.287,-14.679,7.294,-1.678,66.667,123.000,1.000,1.791,0.000
125203.900,121853.700,138924.900,129227.600,122811.600,132193.500,130683.600,125086.400,-0.091,0.919,-0.284,-14.526,7.507,-1.526,66.667,124.000,1.000,2.530,0.000
125202.400,121849.800,138918.500,129216.600,122803.500,132189.200,130671.900,125073.900,-0.098,0.913,-0.284,-14.038,7.874,-1.465,66.667,125.000,1.000,8.743,0.000
125205.900,121853.900,138919.900,129219.200,122805.500,132190.100,130669.000,125072.200,-0.105,0.912,-0.287,-13.428,7.965,-1.373,66.667,126.000,1.000,2.572,0.000
125203.300,121853.000,138916.400,129217.500,122804.900,132187.900,130667.200,125070.400,-0.116,0.919,-0.289,-12.787,8.026,-1.617,66.667,127.000,1.000,3.049,0.000
125201.200,121855.600,138916.200,129217.000,122807.600,132194.800,130675.000,125075.600,-0.125,0.928,-0.290,-12.207,7.660,-1.831,66.667,128.000,1.000,0.010,0.000
125204.100,121864.500,138919.800,129220.600,122812.800,132204.900,130685.200,125083.200,-0.137,0.932,-0.289,-11.688,7.446,-2.075,66.667,129.000,1.000,15.616,0.000
125195.000,121849.500,138907.900,129211.800,122801.800,132194.900,130673.600,125075.500,-0.144,0.939,-0.289,-11.353,6.897,-2.350,66.667,130.000,1.000,3.105,0.000
125189.400,121841.400,138897.900,129200.000,122790.700,132188.100,130657.400,125064.500,-0.145,0.938,-0.290,-11.078,6.348,-2.533,66.667,131.000,1.000,0.010,0.000
125196.900,121844.200,138903.000,129209.700,122796.400,132193.900,130661.700,125073.300,-0.144,0.940,-0.292,-10.742,5.859,-2.625,66.667,132.000,1.000,1.943,0.000
125199.500,121838.500,138903.800,129213.500,122796.700,132186.400,130666.400,125077.500,-0.139,0.939,-0.294,-10.529,5.249,-2.502,66.667,133.000,1.000,2.518,0.000
125181.900,121820.500,138885.700,129193.200,122779.200,132169.500,130652.800,125065.200,-0.129,0.939,-0.290,-10.284,4.700,-2.319,66.667,134.000,1.000,2.486,0.000
125175.900,121815.400,138877.400,129185.900,122771.400,132164.200,130643.200,125059.900,-0.124,0.941,-0.293,-10.071,4.333,-2.045,66.667,135.000,1.000,2.518,0.000
125169.100,121807.300,138866.700,129181.100,122761.000,132151.900,130625.500,125043.600,-0.119,0.940,-0.296,-9.766,3.845,-1.648,66.667,136.000,1.000,8.735,0.000
125169.000,121807.400,138864.300,129175.800,122758.600,132147.800,130619.000,125038.200,-0.112,0.937,-0.296,-9.460,3.540,-1.343,66.667,137.000,1.000,4.364,0.000
125175.300,121815.600,138869.700,129179.900,122765.900,132156.400,130632.600,125048.000,-0.105,0.930,-0.298,-9.308,3.357,-1.068,66.667,138.000,1.000,0.010,0.000
125171.700,121811.300,138867.300,129178.000,122766.100,132153.400,130639.500,125053.400,-0.100,0.921,-0.302,-8.911,3.326,-0.824,66.667,139.000,1.000,6.925,0.000
125164.900,121804.100,138862.900,129173.100,122762.400,132143.400,130632.800,125046.000,-0.100,0.915,-0.307,-8.514,3.448,-0.641,66.667,140.000,1.000,2.384,0.000
125153.900,121795.900,138855.700,129168.700,122754.400,132136.800,130623.200,125037.900,-0.102,0.913,-0.313,-7.874,3.601,-0.427,66.667,141.000,1.000,8.772,0.000
125157.500,121801.600,138857.600,129165.600,122754.800,132139.600,130619.900,125033.900,-0.105,0.918,-0.321,-7.080,3.723,-0.305,66.667,142.000,1.000,3.112,0.000
125159.000,121803.200,138860.000,129166.500,122758.300,132142.800,130627.700,125038.900,-0.111,0.926,-0.324,-6.378,3.693,-0.336,66.667,143.000,1.000,0.008,0.000
125148.400,121793.100,138849.800,129158.200,122748.300,132130.800,130619.800,125033.100,-0.110,0.934,-0.325,-5.829,3.784,-0.397,66.667,144.000,1.000,1.959,0.000
125144.800,121793.800,138844.200,129156.300,122744.700,132132.900,130614.800,125029.600,-0.105,0.941,-0.327,-5.280,3.906,-0.305,66.667,145.000,1.000,11.894,0.000
125149.600,121808.300,138847.400,129157.700,122749.000,132144.800,130613.000,125028.000,-0.100,0.947,-0.328,-4.913,4.028,-0.092,66.667,146.000,1.000,0.015,0.000
125149.100,121791.900,138844.600,129157.500,122748.800,132142.100,130611.400,125027.200,-0.096,0.949,-0.330,-4.608,4.425,0.183,66.667,147.000,1.000,1.791,0.000
125148.000,121794.800,138845.600,129157.400,122750.200,132140.100,130616.400,125033.200,-0.096,0.950,-0.331,-4.456,4.486,0.458,66.667,148.000,1.000,2.511,0.000
125141.500,121790.200,138842.300,129155.000,122747.800,132134.500,130617.100,125033.100,-0.094,0.948,-0.332,-4.333,4.913,0.671,66.667,149.000,1.000,11.226,0.000
125143.500,121795.000,138845.800,129157.000,122753.000,132139.400,130620.300,125037.100,-0.098,0.946,-0.328,-4.181,5.402,0.885,66.667,150.000,1.000,6.827,0.000
125140.800,121795.200,138843.400,129154.900,122749.300,132137.300,130610.900,125031.900,-0.105,0.943,-0.330,-4.089,5.798,0.916,66.667,151.000,1.000,0.009,0.000
125138.100,121793.100,138840.400,129151.600,122745.100,132134.200,130605.600,125029.200,-0.108,0.941,-0.323,-4.028,6.134,0.824,66.667,152.000,1.000,8.238,0.000
125129.500,121778.600,138828.900,129140.900,122735.500,132116.300,130603.300,125025.900,-0.109,0.939,-0.323,-3.937,6.317,0.641,66.667,153.000,1.000,2.424,0.000
125131.200,121778.900,138829.300,129142.900,122737.100,132119.300,130609.100,125031.400,-0.111,0.940,-0.323,-3.845,6.592,0.427,66.667,154.000,1.000,5.042,0.000
125127.200,121773.500,138822.500,129133.300,122730.200,132111.600,130597.100,125018.300,-0.112,0.939,-0.321,-3.876,6.653,0.458,66.667,155.000,1.000,2.486,0.000
